usage_date,account_id,team,service,region,cost_usd,usage_amount
2025-04-08,429463836672,gamma,RDS,eu-west-1,16.0067,9.165
2025-04-08,483824099877,beta,Lambda,us-east-1,0.9529,9.434
2025-04-08,262627600892,alpha,RDS,eu-west-1,22.3696,5.19
2025-04-08,152140342425,alpha,EC2,us-east-1,15.0649,4.867
2025-04-08,990123090229,gamma,CloudWatch,us-east-1,17.9422,8.9
2025-04-08,373259669011,gamma,EC2,us-west-2,16.4926,8.692
2025-04-08,924963419240,alpha,CloudWatch,us-east-1,13.4424,5.801
2025-04-08,245974078721,gamma,Lambda,us-west-2,11.9149,5.263
2025-04-08,620836454614,alpha,EC2,us-east-1,8.116,5.534
2025-04-08,994601214746,beta,S3,eu-west-1,11.5554,7.568
2025-04-08,545861803047,beta,EC2,eu-west-1,12.1323,9.139
2025-04-08,850811053654,beta,EC2,us-west-2,11.5066,4.773
2025-04-08,528228733888,beta,Lambda,eu-west-1,14.6617,6.0
2025-04-08,821218656338,gamma,Lambda,eu-west-1,3.9828,7.378
2025-04-08,520864651081,gamma,EC2,us-west-2,16.0633,8.186
2025-04-08,936056190438,gamma,RDS,eu-west-1,13.1994,2.189
2025-04-08,158423937011,alpha,CloudWatch,eu-west-1,7.9189,4.705
2025-04-08,914828311224,gamma,RDS,eu-west-1,4.3773,4.771
2025-04-08,256038784300,gamma,Lambda,us-west-2,6.1772,9.609
2025-04-08,504854965730,beta,S3,us-west-2,4.9442,2.831
2025-04-08,958998404741,alpha,Lambda,us-west-2,14.1957,6.434
2025-04-08,697716020344,alpha,CloudWatch,us-east-1,10.7101,5.344
2025-04-08,454416122615,gamma,CloudWatch,eu-west-1,4.1893,6.44
2025-04-08,604333431394,gamma,CloudWatch,eu-west-1,6.0626,9.46
2025-04-08,631022338744,alpha,S3,us-west-2,12.9496,9.795
2025-04-08,589574361470,gamma,S3,us-east-1,19.9513,9.7
2025-04-08,368430616662,alpha,Lambda,us-west-2,11.515,5.577
2025-04-08,922406307787,beta,S3,us-east-1,18.7286,7.585
2025-04-08,427270054374,alpha,S3,us-east-1,12.8063,7.514
2025-04-08,348847474587,gamma,RDS,us-west-2,4.5497,7.528
2025-04-08,756152002067,beta,EC2,us-east-1,0.1973,9.771
2025-04-08,415890538253,beta,CloudWatch,us-west-2,23.1344,7.214
2025-04-08,429113798326,gamma,Lambda,us-west-2,11.8918,6.326
2025-04-08,561638138308,gamma,CloudWatch,us-east-1,5.1352,2.921
2025-04-08,682083910188,gamma,Lambda,us-east-1,21.2279,2.763
2025-04-08,170296318617,alpha,CloudWatch,eu-west-1,16.8183,3.444
2025-04-08,800094412415,alpha,RDS,us-east-1,6.2338,2.209
2025-04-08,676954154021,gamma,Lambda,eu-west-1,13.2979,4.881
2025-04-08,510043714196,gamma,CloudWatch,us-east-1,4.8979,5.252
2025-04-08,283884892542,alpha,CloudWatch,us-east-1,2.9442,3.542
2025-04-08,237209672255,beta,EC2,us-east-1,8.4688,2.387
2025-04-08,516098984430,alpha,Lambda,us-west-2,18.5932,6.851
2025-04-08,458783923972,gamma,RDS,eu-west-1,5.4778,2.368
2025-04-08,310609693658,alpha,Lambda,us-east-1,6.4832,7.017
2025-04-08,371740129084,gamma,EC2,us-west-2,22.6012,7.439
2025-04-08,509393601940,beta,RDS,us-east-1,20.0966,3.029
2025-04-08,781668011694,gamma,S3,us-east-1,4.9488,5.883
2025-04-08,337553285208,beta,S3,us-west-2,9.8437,5.53
2025-04-08,851936318204,beta,EC2,eu-west-1,2.5115,4.309
2025-04-08,691587889628,gamma,S3,us-east-1,15.408,3.878
2025-04-08,865319683186,alpha,EC2,us-west-2,18.5277,4.604
2025-04-08,490486826874,gamma,S3,eu-west-1,23.5549,8.202
2025-04-09,312811214383,beta,CloudWatch,us-east-1,14.3591,7.844
2025-04-09,917255183588,alpha,EC2,eu-west-1,16.5488,9.395
2025-04-09,860553213340,beta,EC2,us-east-1,15.341,5.118
2025-04-09,728027189735,alpha,RDS,eu-west-1,14.5456,8.882
2025-04-09,378947465355,beta,CloudWatch,eu-west-1,24.9889,6.539
2025-04-09,269073199700,alpha,S3,us-west-2,7.4191,2.343
2025-04-09,497604195840,gamma,RDS,eu-west-1,4.9805,3.776
2025-04-09,996833172467,alpha,RDS,us-east-1,19.2352,4.803
2025-04-09,586469726663,gamma,EC2,eu-west-1,4.2955,3.206
2025-04-09,547894414324,gamma,EC2,us-east-1,13.4801,9.44
2025-04-09,887841849571,beta,Lambda,us-west-2,13.3378,5.024
2025-04-09,847005130625,alpha,CloudWatch,us-west-2,1.2598,9.144
2025-04-09,734611568012,gamma,RDS,eu-west-1,21.0462,2.714
2025-04-09,856953462996,beta,S3,us-east-1,6.6899,7.712
2025-04-09,529046921405,beta,EC2,us-east-1,2.1884,6.521
2025-04-09,858993824282,beta,EC2,eu-west-1,16.3503,8.26
2025-04-09,937386884079,gamma,CloudWatch,us-east-1,5.9107,7.199
2025-04-09,794826822470,gamma,S3,us-east-1,21.7141,7.988
2025-04-09,464634205615,gamma,RDS,eu-west-1,17.075,5.297
2025-04-09,180216226543,beta,CloudWatch,us-east-1,16.3725,4.436
2025-04-09,796102527665,alpha,EC2,eu-west-1,1.6673,6.262
2025-04-09,356990549024,gamma,EC2,eu-west-1,18.0632,9.287
2025-04-09,964744056374,gamma,CloudWatch,eu-west-1,16.0119,7.929
2025-04-09,961305512727,beta,Lambda,eu-west-1,6.2016,3.707
2025-04-09,922393171008,gamma,EC2,eu-west-1,1.9388,6.552
2025-04-09,809663918203,beta,CloudWatch,us-east-1,8.2313,8.122
2025-04-09,120315885184,beta,EC2,eu-west-1,5.3502,5.842
2025-04-09,581163578406,alpha,CloudWatch,eu-west-1,1.2621,3.237
2025-04-09,163914753046,alpha,EC2,eu-west-1,15.3946,9.391
2025-04-09,878438189527,alpha,EC2,eu-west-1,9.8007,8.046
2025-04-09,389880371390,alpha,CloudWatch,eu-west-1,23.9592,8.15
2025-04-09,412963387140,gamma,RDS,us-east-1,18.8154,5.709
2025-04-09,494230594121,gamma,S3,us-west-2,8.1905,2.016
2025-04-09,639850682190,beta,CloudWatch,us-west-2,0.287,6.194
2025-04-09,962232482262,beta,RDS,us-east-1,2.7146,2.242
2025-04-09,787560386688,alpha,Lambda,us-east-1,3.5354,2.194
2025-04-09,826517006274,beta,EC2,us-west-2,3.2991,8.087
2025-04-09,103508969930,alpha,EC2,us-west-2,5.8302,3.228
2025-04-09,412120277000,alpha,CloudWatch,us-east-1,22.9039,6.443
2025-04-09,313797630724,gamma,RDS,us-west-2,7.4538,3.13
2025-04-09,265112185613,gamma,S3,eu-west-1,19.586,9.681
2025-04-09,159516261143,beta,EC2,eu-west-1,23.2066,5.052
2025-04-09,629647482548,alpha,Lambda,us-east-1,3.5256,5.748
2025-04-09,186625082510,beta,S3,eu-west-1,15.1469,4.844
2025-04-09,863556197780,alpha,S3,eu-west-1,5.8236,4.576
2025-04-09,265010097404,alpha,RDS,us-west-2,22.5434,2.167
2025-04-09,387880352346,gamma,CloudWatch,eu-west-1,17.1975,2.125
2025-04-09,659629445694,beta,EC2,eu-west-1,18.3432,3.326
2025-04-09,919255631399,gamma,S3,us-west-2,24.2494,5.973
2025-04-09,824473137785,alpha,EC2,eu-west-1,19.3543,3.319
2025-04-09,153890050606,alpha,RDS,us-west-2,4.0467,9.823
2025-04-09,509698839585,alpha,RDS,us-west-2,10.0476,5.763
2025-04-09,166285950844,gamma,CloudWatch,us-west-2,9.7481,9.462
2025-04-09,896977868713,gamma,S3,us-east-1,8.1377,4.743
2025-04-09,568859985068,gamma,EC2,us-west-2,18.7424,7.982
2025-04-09,137135660061,alpha,Lambda,us-east-1,19.1886,2.852
2025-04-09,230965319581,gamma,S3,us-west-2,19.649,5.18
2025-04-09,162235222303,gamma,CloudWatch,us-west-2,14.6359,7.388
2025-04-09,987890715148,gamma,EC2,us-west-2,16.9023,2.471
2025-04-09,999137917184,beta,CloudWatch,us-east-1,19.6598,8.563
2025-04-10,350619042296,beta,Lambda,us-east-1,23.1546,7.539
2025-04-10,247522338881,beta,S3,eu-west-1,4.6184,5.526
2025-04-10,451453075080,alpha,Lambda,us-west-2,23.9389,2.699
2025-04-10,608915168786,gamma,RDS,eu-west-1,10.7076,6.609
2025-04-10,527840400200,beta,RDS,eu-west-1,11.47,7.222
2025-04-10,386711308588,alpha,RDS,us-east-1,4.327,5.256
2025-04-10,218892680833,beta,CloudWatch,us-west-2,5.9711,7.985
2025-04-10,780795114552,gamma,CloudWatch,us-west-2,22.9371,4.124
2025-04-10,624303850249,alpha,Lambda,us-east-1,22.841,5.971
2025-04-10,426136116142,beta,S3,us-east-1,8.7218,2.399
2025-04-10,647777153758,gamma,CloudWatch,eu-west-1,20.567,3.931
2025-04-10,786670008551,alpha,S3,us-west-2,1.1602,4.405
2025-04-10,156399324277,alpha,Lambda,eu-west-1,6.9504,5.4
2025-04-10,979446098125,alpha,RDS,us-east-1,19.6829,3.128
2025-04-10,439484276223,alpha,RDS,us-east-1,5.0091,3.723
2025-04-10,204757332034,alpha,Lambda,eu-west-1,1.0205,9.738
2025-04-10,940172952987,gamma,CloudWatch,us-east-1,7.9233,7.689
2025-04-10,964650149253,beta,EC2,eu-west-1,0.3753,9.138
2025-04-10,387192142655,alpha,CloudWatch,us-west-2,22.2175,8.78
2025-04-10,501680754169,gamma,EC2,eu-west-1,19.2916,2.075
2025-04-10,101242169997,beta,Lambda,us-west-2,8.0121,8.141
2025-04-10,528838803014,gamma,S3,eu-west-1,5.7815,6.581
2025-04-10,298384517876,beta,S3,eu-west-1,23.5458,2.183
2025-04-10,917422948079,beta,CloudWatch,us-west-2,22.5186,7.214
2025-04-10,261460350334,alpha,CloudWatch,us-east-1,4.3906,3.259
2025-04-10,873209030375,beta,Lambda,us-east-1,20.127,5.228
2025-04-10,105657039975,gamma,RDS,us-west-2,21.6792,5.68
2025-04-10,482104514491,beta,EC2,eu-west-1,4.5947,3.07
2025-04-10,279933855600,beta,S3,us-east-1,4.3486,2.468
2025-04-10,137847314681,gamma,S3,us-east-1,24.024,6.165
2025-04-10,245072626171,gamma,RDS,us-west-2,5.6865,7.477
2025-04-10,663964488587,alpha,EC2,eu-west-1,6.0236,3.526
2025-04-10,548155918518,beta,Lambda,eu-west-1,11.9615,3.215
2025-04-10,151526045977,alpha,CloudWatch,us-west-2,24.7811,9.918
2025-04-10,392153664141,alpha,S3,eu-west-1,10.2701,8.537
2025-04-10,588505725474,gamma,RDS,us-east-1,10.7511,3.047
2025-04-10,148074784433,alpha,CloudWatch,us-west-2,14.4463,4.674
2025-04-10,369851642113,beta,Lambda,eu-west-1,19.7262,9.674
2025-04-10,325166205161,alpha,Lambda,us-west-2,17.175,8.381
2025-04-10,979109671259,gamma,Lambda,us-west-2,3.09,2.634
2025-04-10,431875525997,alpha,EC2,eu-west-1,1.3231,6.556
2025-04-10,472494783493,gamma,S3,us-east-1,7.0455,5.897
2025-04-10,860690801243,gamma,CloudWatch,us-east-1,11.2785,2.771
2025-04-10,455222298335,beta,EC2,us-east-1,22.0201,7.484
2025-04-10,568774150566,beta,S3,eu-west-1,8.2318,9.778
2025-04-10,976664555117,gamma,RDS,us-west-2,7.6736,7.416
2025-04-10,896025941250,beta,EC2,us-west-2,7.1306,7.388
2025-04-10,635193012566,beta,S3,eu-west-1,22.6401,8.167
2025-04-10,444512074405,alpha,CloudWatch,eu-west-1,2.728,5.192
2025-04-10,847111281421,beta,S3,us-west-2,20.0593,8.157
2025-04-10,964991873301,beta,Lambda,us-east-1,6.6038,8.966
2025-04-10,860017306497,alpha,EC2,eu-west-1,0.977,8.297
2025-04-10,988507628758,gamma,S3,eu-west-1,2.5477,9.452
2025-04-10,202438781244,beta,CloudWatch,us-west-2,8.3357,9.908
2025-04-10,828490831923,beta,RDS,us-east-1,10.1757,4.761
2025-04-10,370989775339,alpha,S3,us-west-2,19.7322,2.141
2025-04-10,812532720443,alpha,EC2,us-west-2,6.2747,5.621
2025-04-10,360461795449,alpha,RDS,eu-west-1,10.2593,7.076
2025-04-10,205958061049,gamma,CloudWatch,eu-west-1,20.0351,7.538
2025-04-10,216959060714,alpha,S3,us-west-2,11.0084,2.899
2025-04-11,537124033974,beta,EC2,us-east-1,8.7394,2.703
2025-04-11,104803511128,beta,Lambda,eu-west-1,0.9571,6.108
2025-04-11,417824407579,beta,Lambda,us-west-2,8.7405,9.895
2025-04-11,431760164650,beta,S3,us-west-2,14.8953,5.787
2025-04-11,564407506844,gamma,EC2,us-east-1,18.1499,7.0
2025-04-11,857632733504,beta,S3,us-west-2,12.1164,3.438
2025-04-11,550027929105,alpha,RDS,us-west-2,24.2598,3.608
2025-04-11,189041260595,beta,Lambda,eu-west-1,6.7134,9.323
2025-04-11,304438685447,alpha,EC2,us-west-2,20.2606,9.609
2025-04-11,597140814617,alpha,Lambda,eu-west-1,24.178,4.396
2025-04-11,175981934683,beta,S3,eu-west-1,6.1945,5.342
2025-04-11,921566658795,beta,CloudWatch,eu-west-1,15.4068,8.467
2025-04-11,720085482999,alpha,EC2,us-west-2,8.2404,2.874
2025-04-11,523290416059,gamma,Lambda,us-west-2,19.6734,7.475
2025-04-11,310365520889,gamma,RDS,us-west-2,24.3909,7.962
2025-04-11,152936479179,gamma,EC2,eu-west-1,22.7331,4.574
2025-04-11,355165119047,beta,Lambda,us-west-2,7.3901,6.345
2025-04-11,172395638036,beta,Lambda,us-east-1,3.8108,7.174
2025-04-11,718740882424,gamma,S3,us-east-1,5.8287,9.457
2025-04-11,869145946360,gamma,S3,eu-west-1,3.1824,7.175
2025-04-11,581906207342,gamma,S3,us-west-2,8.1499,3.793
2025-04-11,491935633171,alpha,S3,us-west-2,16.5777,7.957
2025-04-11,570508534851,gamma,Lambda,eu-west-1,7.5395,3.308
2025-04-11,348176055068,beta,S3,us-east-1,7.3918,8.023
2025-04-11,165885500963,gamma,S3,us-west-2,19.5449,9.202
2025-04-11,573743958347,gamma,EC2,eu-west-1,6.4725,2.177
2025-04-11,628978420896,gamma,S3,us-east-1,17.4956,7.264
2025-04-11,993609344455,beta,Lambda,us-east-1,13.2268,3.382
2025-04-11,539226330435,gamma,RDS,us-west-2,7.916,9.336
2025-04-11,381128746292,gamma,EC2,us-west-2,16.4462,6.64
2025-04-11,480285610948,gamma,EC2,us-west-2,1.1634,2.697
2025-04-11,212826798347,gamma,S3,us-east-1,4.25,8.659
2025-04-11,936967701829,alpha,EC2,us-west-2,17.5622,7.246
2025-04-11,395835834553,gamma,RDS,eu-west-1,18.4475,9.375
2025-04-11,966648735400,gamma,RDS,us-east-1,22.0528,9.721
2025-04-11,105010936340,alpha,RDS,us-west-2,7.3842,8.104
2025-04-11,593467181126,gamma,RDS,us-west-2,7.6532,8.56
2025-04-11,766055707888,gamma,EC2,us-west-2,11.425,5.802
2025-04-11,762952605164,beta,EC2,us-west-2,20.2499,8.11
2025-04-11,430951708445,beta,EC2,us-east-1,16.0764,8.983
2025-04-11,619238875240,beta,EC2,us-west-2,7.2846,2.682
2025-04-11,677361482866,alpha,EC2,us-west-2,13.3925,7.215
2025-04-11,496735070832,beta,RDS,us-east-1,2.3153,7.35
2025-04-11,793308151067,beta,RDS,us-east-1,8.1831,5.179
2025-04-11,805558330128,beta,EC2,us-west-2,5.8569,4.117
2025-04-11,583497663740,alpha,CloudWatch,us-west-2,19.2322,4.545
2025-04-11,963126298532,alpha,Lambda,us-east-1,22.2176,9.714
2025-04-11,424539201027,beta,Lambda,us-east-1,10.5766,3.737
2025-04-11,856863453934,beta,S3,us-west-2,0.5681,6.492
2025-04-11,796358315579,alpha,RDS,us-west-2,19.5716,4.816
2025-04-11,358277847077,gamma,CloudWatch,eu-west-1,6.1608,7.06
2025-04-11,159243120892,beta,RDS,us-east-1,18.245,2.311
2025-04-11,257649155240,beta,EC2,eu-west-1,14.1959,3.428
2025-04-11,182425254177,alpha,EC2,us-east-1,6.691,5.81
2025-04-11,783422541898,gamma,CloudWatch,eu-west-1,11.5779,2.072
2025-04-11,776856294119,alpha,S3,us-west-2,5.0487,3.37
2025-04-11,273846472021,beta,EC2,eu-west-1,9.608,8.673
2025-04-11,148946193703,beta,Lambda,us-west-2,23.4001,2.953
2025-04-11,352691876841,gamma,S3,us-east-1,3.9281,8.416
2025-04-11,890351764510,alpha,RDS,us-west-2,12.8235,6.166
2025-04-12,749834716439,gamma,EC2,eu-west-1,2.5103,0.09
2025-04-12,344142468679,alpha,CloudWatch,eu-west-1,17.8836,0.764
2025-04-12,494267421640,alpha,S3,us-west-2,24.2288,0.069
2025-04-12,243339996715,beta,RDS,us-east-1,2.135,0.49
2025-04-12,674825323495,gamma,EC2,eu-west-1,2.1815,0.581
2025-04-12,301101887264,alpha,RDS,us-east-1,16.0391,0.058
2025-04-12,619058264619,gamma,Lambda,us-east-1,12.952,0.941
2025-04-12,312454002930,alpha,RDS,us-west-2,5.0285,0.61
2025-04-12,897925143197,gamma,Lambda,us-west-2,12.2772,0.273
2025-04-12,622023147117,gamma,Lambda,us-east-1,5.703,0.564
2025-04-12,704731494298,gamma,CloudWatch,eu-west-1,9.0014,0.603
2025-04-12,705945481505,beta,Lambda,us-west-2,22.1514,0.365
2025-04-12,354505202373,gamma,RDS,eu-west-1,3.8825,0.575
2025-04-12,842468976933,alpha,EC2,us-west-2,15.5865,0.554
2025-04-12,875951075347,alpha,RDS,us-west-2,7.1736,0.528
2025-04-12,550171126455,gamma,CloudWatch,eu-west-1,8.3921,0.445
2025-04-12,419316599883,beta,EC2,us-west-2,15.0114,0.748
2025-04-12,192794624943,gamma,RDS,us-west-2,20.0223,0.418
2025-04-12,245466835971,beta,EC2,us-east-1,14.7899,0.077
2025-04-12,619139174588,gamma,Lambda,eu-west-1,17.5837,0.101
2025-04-12,984953899725,beta,S3,us-east-1,16.5329,0.771
2025-04-12,944998540755,alpha,RDS,us-west-2,2.1637,0.048
2025-04-12,829005100479,alpha,CloudWatch,eu-west-1,12.4545,0.46
2025-04-12,554671235414,beta,Lambda,us-west-2,3.8236,0.861
2025-04-12,179606142060,gamma,Lambda,us-east-1,7.6217,0.104
2025-04-12,456666604537,gamma,CloudWatch,us-west-2,17.7972,0.148
2025-04-12,998753249910,gamma,CloudWatch,us-east-1,5.1737,0.727
2025-04-12,703488950218,beta,RDS,us-east-1,5.7617,0.186
2025-04-12,133365685447,alpha,CloudWatch,eu-west-1,17.7679,0.225
2025-04-12,974005960926,beta,S3,us-west-2,10.3311,0.003
2025-04-12,794331048293,beta,RDS,us-west-2,15.7188,0.934
2025-04-12,675151174231,beta,EC2,eu-west-1,18.9499,0.058
2025-04-12,448225334752,alpha,EC2,us-west-2,24.5606,0.821
2025-04-12,677960718010,alpha,EC2,us-west-2,16.1498,0.176
2025-04-12,417964021981,gamma,Lambda,us-east-1,11.6991,0.703
2025-04-12,605656416169,gamma,S3,eu-west-1,9.5855,0.388
2025-04-12,328158968194,beta,S3,eu-west-1,19.6483,0.774
2025-04-12,960868872370,gamma,S3,eu-west-1,18.212,0.54
2025-04-12,297524792510,beta,CloudWatch,us-west-2,9.0557,0.936
2025-04-12,654096893681,gamma,Lambda,us-east-1,24.8247,0.199
2025-04-12,373104022032,gamma,S3,eu-west-1,6.6187,0.948
2025-04-12,658498078391,alpha,EC2,eu-west-1,7.0488,0.663
2025-04-12,182042663900,beta,S3,eu-west-1,17.7873,0.175
2025-04-12,816563473347,beta,RDS,us-east-1,1.1537,0.614
2025-04-12,418572037440,beta,Lambda,us-east-1,3.4015,0.881
2025-04-12,455742346368,gamma,EC2,eu-west-1,9.8584,0.766
2025-04-12,696269839828,gamma,S3,us-east-1,0.6047,0.052
2025-04-12,630020537549,beta,CloudWatch,us-east-1,0.4795,0.19
2025-04-12,355020982479,alpha,S3,us-west-2,11.0655,0.986
2025-04-12,179398233152,gamma,CloudWatch,us-east-1,11.2229,0.57
2025-04-12,343048858490,gamma,EC2,eu-west-1,18.3922,0.707
2025-04-12,141343356914,beta,CloudWatch,us-east-1,11.4317,0.901
2025-04-12,210040318263,alpha,RDS,eu-west-1,20.8745,0.624
2025-04-12,359940293535,alpha,RDS,eu-west-1,16.3105,0.847
2025-04-12,995602473785,beta,EC2,us-west-2,16.0514,0.809
2025-04-12,801871214658,beta,RDS,eu-west-1,9.1332,0.554
2025-04-12,141323637809,alpha,CloudWatch,us-west-2,16.1094,0.417
2025-04-12,950786399070,alpha,S3,us-west-2,7.8659,0.917
2025-04-12,437784121029,gamma,Lambda,us-east-1,22.3679,0.171
2025-04-12,341659387764,gamma,RDS,eu-west-1,23.6438,0.998
2025-04-13,830282751386,alpha,EC2,us-west-2,5.5999,0.971
2025-04-13,134190869069,beta,CloudWatch,us-west-2,10.7968,0.279
2025-04-13,391382968577,alpha,S3,us-east-1,19.3203,0.844
2025-04-13,843472674981,gamma,S3,us-east-1,12.5916,0.42
2025-04-13,588534504003,beta,EC2,us-west-2,19.2208,0.932
2025-04-13,734729044308,gamma,Lambda,eu-west-1,21.1953,0.278
2025-04-13,218660747350,alpha,RDS,us-east-1,22.417,0.636
2025-04-13,526338597278,alpha,RDS,eu-west-1,17.1531,0.833
2025-04-13,360773554896,alpha,Lambda,us-east-1,18.488,0.321
2025-04-13,197437783303,alpha,CloudWatch,eu-west-1,6.2774,0.855
2025-04-13,566978696146,beta,RDS,eu-west-1,11.6715,0.342
2025-04-13,771267648449,gamma,Lambda,eu-west-1,8.7991,0.618
2025-04-13,438183859785,alpha,S3,us-east-1,20.699,0.826
2025-04-13,200797788304,beta,CloudWatch,us-east-1,7.8791,0.724
2025-04-13,425136270314,gamma,EC2,eu-west-1,23.0156,0.318
2025-04-13,939272926288,beta,CloudWatch,us-east-1,13.808,0.853
2025-04-13,441900404636,beta,RDS,us-west-2,15.8553,0.072
2025-04-13,990995685146,beta,Lambda,eu-west-1,17.1991,0.542
2025-04-13,165538914517,gamma,Lambda,us-west-2,2.1006,0.929
2025-04-13,340111455688,alpha,S3,us-west-2,6.7167,0.697
2025-04-13,655023346061,alpha,EC2,us-east-1,22.75,0.348
2025-04-13,687465037447,gamma,Lambda,us-east-1,13.5868,0.342
2025-04-13,341348658847,alpha,RDS,us-east-1,11.1365,0.473
2025-04-13,842285311509,beta,RDS,us-west-2,17.084,0.071
2025-04-13,974735964683,alpha,RDS,eu-west-1,15.7991,0.645
2025-04-13,539351970111,alpha,EC2,us-west-2,0.263,0.007
2025-04-13,308274401605,beta,EC2,us-west-2,21.3578,0.685
2025-04-13,802233140210,alpha,S3,eu-west-1,17.4115,0.123
2025-04-13,144165909722,alpha,Lambda,eu-west-1,5.4941,0.745
2025-04-13,937564572352,gamma,RDS,eu-west-1,8.823,0.345
2025-04-13,149654372684,beta,EC2,us-east-1,10.0187,0.726
2025-04-13,305509131318,beta,CloudWatch,us-east-1,14.6512,0.943
2025-04-13,901046247052,alpha,CloudWatch,eu-west-1,8.6305,0.196
2025-04-13,488701667770,gamma,EC2,us-east-1,18.0156,0.363
2025-04-13,998201657183,beta,EC2,us-west-2,15.0108,0.109
2025-04-13,683682416482,gamma,EC2,us-west-2,10.6199,0.597
2025-04-13,600417675309,gamma,RDS,us-east-1,16.8026,0.467
2025-04-13,904480802889,beta,CloudWatch,eu-west-1,16.7594,0.471
2025-04-13,670384370813,alpha,S3,eu-west-1,9.0919,0.013
2025-04-13,554630059790,beta,RDS,eu-west-1,18.6465,0.59
2025-04-13,551571624485,beta,RDS,eu-west-1,22.5286,0.26
2025-04-13,572081779081,beta,RDS,us-west-2,24.9707,0.227
2025-04-13,723998964128,beta,CloudWatch,us-east-1,14.6171,0.842
2025-04-13,584464240785,beta,RDS,us-east-1,5.7148,0.693
2025-04-13,711738477915,alpha,S3,us-west-2,14.0684,0.351
2025-04-13,713514195837,gamma,S3,us-west-2,22.2381,0.697
2025-04-13,694959618664,alpha,CloudWatch,us-east-1,19.7422,0.196
2025-04-13,688529765018,beta,Lambda,us-west-2,18.9644,0.06
2025-04-13,945240435359,gamma,CloudWatch,us-west-2,23.1821,0.214
2025-04-13,208435389727,alpha,RDS,eu-west-1,4.7424,0.413
2025-04-13,403892049386,gamma,RDS,us-west-2,17.5119,0.42
2025-04-13,714856064598,beta,RDS,us-east-1,22.552,0.161
2025-04-13,873521877646,alpha,EC2,eu-west-1,9.2201,0.956
2025-04-13,491653934879,beta,S3,eu-west-1,21.1783,0.461
2025-04-13,408806541021,gamma,EC2,eu-west-1,5.3525,0.762
2025-04-13,976945915644,beta,CloudWatch,eu-west-1,19.8995,0.65
2025-04-13,517153902133,alpha,CloudWatch,eu-west-1,21.8882,0.363
2025-04-13,424121290196,gamma,EC2,us-east-1,2.9936,0.829
2025-04-13,923152116942,gamma,CloudWatch,us-east-1,6.4297,0.013
2025-04-13,426562264568,gamma,CloudWatch,us-east-1,16.8384,0.701
2025-04-14,167787165495,gamma,EC2,eu-west-1,20.7981,2.729
2025-04-14,926803772770,gamma,Lambda,eu-west-1,23.1331,9.644
2025-04-14,101658617967,alpha,Lambda,eu-west-1,11.938,4.185
2025-04-14,138019857073,beta,S3,us-west-2,17.8501,5.68
2025-04-14,110515064954,alpha,Lambda,us-east-1,2.7438,6.2
2025-04-14,715547841407,alpha,RDS,us-west-2,23.5815,2.898
2025-04-14,523685395936,beta,EC2,us-east-1,23.7516,4.576
2025-04-14,300541606845,gamma,RDS,eu-west-1,20.6103,9.467
2025-04-14,463424266513,gamma,CloudWatch,us-west-2,24.789,3.473
2025-04-14,761356202683,alpha,RDS,eu-west-1,11.0889,8.474
2025-04-14,550137113550,gamma,RDS,us-east-1,19.886,4.193
2025-04-14,212653944656,beta,EC2,us-west-2,20.2752,8.343
2025-04-14,936446722313,alpha,S3,us-west-2,0.8403,5.07
2025-04-14,926030704429,gamma,RDS,us-west-2,11.8651,4.25
2025-04-14,427504923142,gamma,S3,eu-west-1,4.1787,6.818
2025-04-14,814259512897,alpha,CloudWatch,eu-west-1,9.9125,6.645
2025-04-14,508905747047,alpha,Lambda,us-west-2,24.8915,9.87
2025-04-14,819224246334,gamma,S3,eu-west-1,12.6008,5.388
2025-04-14,379367780264,alpha,RDS,eu-west-1,6.6924,3.301
2025-04-14,794705985908,gamma,Lambda,us-west-2,19.0616,9.097
2025-04-14,567825753135,alpha,S3,us-west-2,9.0348,3.374
